period_month,country_code,country_name,headline,core,energy,food,services,non_energy_goods,gap_vs_target,gap_vs_euro_area
2013-01-01,ES,Spain,2.8,2.1,5.3,3.8,2.1,1.9,0.7999999999999998,0.7999999999999998
2013-03-01,ES,Spain,2.6,2.2,3.2,3.3,2.3,2.0,0.6000000000000001,0.9000000000000001
2013-04-01,ES,Spain,1.5,1.8,-2.5,3.0,1.6,2.2,-0.5,0.30000000000000004
2014-01-01,ES,Spain,0.3,-0.1,0.0,1.4,-0.2,0.1,-1.7,-0.5
2014-06-01,ES,Spain,0.0,-0.1,2.6,-1.0,0.1,-0.3,-2.0,-0.5
2014-12-01,ES,Spain,-1.1,-0.1,-8.4,-0.2,0.1,-0.3,-3.1,-0.9000000000000001
2015-02-01,ES,Spain,-1.2,0.0,-10.1,0.4,0.2,-0.2,-3.2,-0.8999999999999999
2015-05-01,ES,Spain,-0.3,0.3,-6.4,1.3,0.5,0.1,-2.3,-0.8999999999999999
2016-01-01,ES,Spain,-0.4,0.7,-10.3,1.9,0.9,0.4,-2.4,-0.7
2016-02-01,ES,Spain,-1.0,0.8,-14.1,1.2,1.1,0.4,-3.0,-0.9
2017-05-01,ES,Spain,2.0,1.1,8.3,1.2,1.9,0.0,0.0,0.6000000000000001
2017-06-01,ES,Spain,1.6,1.4,3.7,0.9,2.2,0.1,-0.3999999999999999,0.30000000000000004
2017-10-01,ES,Spain,1.7,1.1,3.9,2.3,1.9,-0.3,-0.30000000000000004,0.30000000000000004
2018-03-01,ES,Spain,1.3,1.2,1.3,1.4,2.0,-0.2,-0.7,-0.09999999999999987
2018-12-01,ES,Spain,1.2,1.1,2.0,1.3,1.5,0.2,-0.8,-0.30000000000000004
2019-08-01,ES,Spain,0.4,1.2,-4.5,0.9,1.5,0.6,-1.6,-0.6
2019-09-01,ES,Spain,0.2,1.2,-6.5,0.8,1.7,0.5,-1.8,-0.6000000000000001
2019-10-01,ES,Spain,0.2,1.1,-6.5,1.1,1.5,0.3,-1.8,-0.49999999999999994
2020-05-01,ES,Spain,-0.9,0.9,-17.7,3.1,1.4,-0.1,-2.9,-1.0
2020-06-01,ES,Spain,-0.3,0.8,-12.0,2.5,1.4,-0.1,-2.3,-0.6
2021-04-01,ES,Spain,2.0,-0.3,21.3,0.3,-0.7,0.3,0.0,0.3999999999999999
2021-06-01,ES,Spain,2.5,-0.1,23.4,0.9,-0.6,0.6,0.5,0.6000000000000001
2021-11-01,ES,Spain,5.5,1.6,35.8,3.0,2.0,1.0,3.5,0.5999999999999996
2022-01-01,ES,Spain,6.2,2.2,32.8,4.4,1.9,2.6,4.2,1.1000000000000005
2022-06-01,ES,Spain,10.0,3.9,40.5,11.9,4.8,2.5,8.0,1.4000000000000004
2022-07-01,ES,Spain,10.7,4.6,40.9,12.4,4.9,4.1,8.7,1.799999999999999
2022-10-01,ES,Spain,7.3,4.4,7.9,14.0,4.3,4.5,5.3,-3.3
2023-04-01,ES,Spain,3.8,4.1,-15.4,12.4,4.2,3.7,1.7999999999999998,-3.2
2023-06-01,ES,Spain,1.6,3.7,-24.8,10.0,4.0,2.9,-0.3999999999999999,-3.9
2023-07-01,ES,Spain,2.1,4.4,-24.2,10.4,4.3,3.8,0.10000000000000009,-3.1999999999999997
2023-09-01,ES,Spain,3.3,3.9,-13.8,10.1,4.4,2.5,1.2999999999999998,-1.0
2024-02-01,ES,Spain,2.9,3.3,-4.6,5.2,4.0,1.5,0.8999999999999999,0.2999999999999998
2024-03-01,ES,Spain,3.3,3.1,1.6,4.3,4.1,0.8,1.2999999999999998,0.8999999999999999
2024-05-01,ES,Spain,3.8,3.0,7.9,4.3,3.9,1.0,1.7999999999999998,1.1999999999999997
2024-07-01,ES,Spain,2.9,2.8,2.6,3.2,3.6,0.9,0.8999999999999999,0.2999999999999998
2024-09-01,ES,Spain,1.7,2.7,-6.7,2.1,3.4,1.1,-0.30000000000000004,0.0
2025-03-01,ES,Spain,2.2,2.2,1.7,2.5,3.1,0.2,0.20000000000000018,0.0
2000-01-01,FR,France,1.7,0.7,11.2,1.1,0.7,0.6,-0.30000000000000004,-0.19999999999999996
2000-03-01,FR,France,1.6,0.3,13.4,1.3,0.6,-0.2,-0.3999999999999999,-0.3999999999999999
2000-08-01,FR,France,2.0,0.3,11.6,3.2,0.5,0.1,0.0,0.0
2000-11-01,FR,France,2.3,0.7,12.6,3.3,0.9,0.5,0.2999999999999998,-0.20000000000000018
2000-12-01,FR,France,1.8,0.7,7.4,3.0,0.7,0.6,-0.19999999999999996,-0.7
2001-11-01,FR,France,1.3,1.4,-7.0,4.7,1.8,0.8,-0.7,-0.7
2002-06-01,FR,France,1.4,2.0,-5.1,2.4,2.8,0.8,-0.6000000000000001,-0.5
2002-07-01,FR,France,1.6,2.2,-3.9,1.8,3.0,1.0,-0.3999999999999999,-0.3999999999999999
2002-08-01,FR,France,1.8,2.1,-1.3,2.1,3.1,0.6,-0.19999999999999996,-0.30000000000000004
2002-09-01,FR,France,1.8,2.0,-0.7,2.1,2.9,0.7,-0.19999999999999996,-0.30000000000000004
2002-10-01,FR,France,1.9,2.0,1.2,2.0,2.9,0.6,-0.10000000000000009,-0.3999999999999999
2003-06-01,FR,France,2.0,1.8,0.5,3.3,2.6,0.6,0.0,0.0
2003-08-01,FR,France,2.0,1.5,1.5,3.8,2.3,0.3,0.0,0.0
2003-09-01,FR,France,2.2,1.8,0.4,4.4,2.6,0.6,0.20000000000000018,0.10000000000000009
2004-02-01,FR,France,1.9,1.8,-3.4,4.2,2.9,0.2,-0.10000000000000009,0.2999999999999998
2004-07-01,FR,France,2.6,1.9,5.6,3.8,3.1,0.0,0.6000000000000001,0.30000000000000027
2004-11-01,FR,France,2.2,1.8,10.8,0.6,2.8,0.1,0.20000000000000018,0.0
2005-04-01,FR,France,2.0,1.6,10.8,-0.1,2.9,-0.3,0.0,-0.10000000000000009
2006-02-01,FR,France,2.0,1.2,10.5,1.0,2.3,-0.4,0.0,-0.3999999999999999
2006-03-01,FR,France,1.7,1.3,8.3,0.4,2.3,-0.2,-0.30000000000000004,-0.5000000000000002
2006-04-01,FR,France,2.0,1.4,9.3,0.9,2.4,0.0,0.0,-0.3999999999999999
2007-02-01,FR,France,1.2,1.6,-0.4,0.7,2.6,0.0,-0.8,-0.6000000000000001
2007-05-01,FR,France,1.2,1.6,-1.4,0.8,2.8,0.0,-0.8,-0.7
2007-11-01,FR,France,2.6,1.7,10.0,2.6,2.6,0.5,0.6000000000000001,-0.5
2008-01-01,FR,France,3.2,1.8,12.1,4.4,2.5,0.7,1.2000000000000002,0.0
2008-03-01,FR,France,3.5,1.9,12.5,5.4,2.7,0.7,1.5,-0.10000000000000009
2008-12-01,FR,France,1.2,1.6,-6.1,3.0,2.4,0.4,-0.8,-0.40000000000000013
2009-05-01,FR,France,-0.3,1.6,-16.2,0.4,2.5,0.2,-2.3,-0.3
2010-01-01,FR,France,1.2,0.9,5.9,0.6,1.8,-0.6,-0.8,0.29999999999999993
2010-11-01,FR,France,1.8,1.0,9.7,1.4,1.7,0.0,-0.19999999999999996,-0.09999999999999987
2011-02-01,FR,France,1.8,0.6,14.4,0.8,1.6,-0.8,-0.19999999999999996,-0.5999999999999999
2011-05-01,FR,France,2.2,1.2,11.2,1.7,1.8,0.3,0.20000000000000018,-0.5
2011-06-01,FR,France,2.3,1.2,11.3,2.1,1.7,0.4,0.2999999999999998,-0.40000000000000036
2012-02-01,FR,France,2.5,1.4,7.8,4.0,1.6,1.1,0.5,-0.20000000000000018
2012-03-01,FR,France,2.6,1.7,6.5,3.9,1.6,1.8,0.6000000000000001,-0.10000000000000009
2013-02-01,FR,France,1.2,0.7,2.5,2.2,0.8,0.5,-0.8,-0.7
2013-10-01,FR,France,0.7,0.9,-0.2,0.6,1.4,0.1,-1.3,0.0
2014-03-01,FR,France,0.8,1.1,-1.5,0.6,1.9,-0.2,-1.2,0.30000000000000004
2014-04-01,FR,France,0.8,1.2,-0.6,0.2,2.1,-0.2,-1.2,0.10000000000000009
2015-09-01,FR,France,0.1,0.7,-5.7,0.8,1.3,-0.3,-1.9,-0.1
2015-10-01,FR,France,0.2,0.8,-5.9,0.9,1.3,0.0,-1.8,-0.2
2016-05-01,FR,France,0.1,0.6,-5.0,0.9,1.0,-0.1,-1.9,0.2
2016-07-01,FR,France,0.4,0.6,-2.7,1.1,0.9,0.1,-1.6,0.2
2016-08-01,FR,France,0.4,0.5,-2.4,1.3,0.7,0.0,-1.6,0.2
2017-02-01,FR,France,1.4,0.3,11.0,1.5,1.1,-1.2,-0.6000000000000001,-0.6000000000000001
2017-03-01,FR,France,1.4,0.5,9.7,1.0,1.1,-0.5,-0.6000000000000001,-0.10000000000000009
2017-07-01,FR,France,0.8,0.6,1.9,0.9,0.9,0.1,-1.2,-0.5
2017-08-01,FR,France,1.0,0.6,4.7,0.8,1.1,-0.3,-1.0,-0.5
2017-11-01,FR,France,1.2,0.6,5.4,1.8,0.9,0.0,-0.8,-0.30000000000000004
2018-11-01,FR,France,2.2,0.7,11.0,3.3,1.1,0.0,0.20000000000000018,0.30000000000000027
2019-01-01,FR,France,1.4,0.6,2.0,3.9,1.0,0.0,-0.6000000000000001,0.0
2020-04-01,FR,France,0.4,0.3,-8.5,4.8,0.5,-0.2,-1.6,0.10000000000000003
2020-09-01,FR,France,0.0,0.4,-7.9,2.3,0.6,0.1,-2.0,0.3
2020-12-01,FR,France,0.0,0.2,-6.9,2.3,0.7,-0.8,-2.0,0.3
2021-09-01,FR,France,2.7,1.7,15.0,1.5,1.9,1.2,0.7000000000000002,-0.6999999999999997
2022-02-01,FR,France,4.2,2.6,22.0,1.8,2.3,3.0,2.2,-1.7000000000000002
2022-05-01,FR,France,5.8,3.4,28.8,3.8,3.2,3.8,3.8,-2.3
2023-01-01,FR,France,7.0,4.2,16.4,11.8,3.6,5.3,5.0,-1.5999999999999996
2023-10-01,FR,France,4.5,3.5,4.9,8.0,4.0,2.7,2.5,1.6
2025-01-01,FR,France,1.8,2.0,2.6,0.7,2.6,0.9,-0.19999999999999996,-0.7
2025-05-01,FR,France,0.6,1.4,-7.6,1.6,2.0,0.1,-1.4,-1.2999999999999998
2025-06-01,FR,France,0.9,1.6,-6.5,1.6,2.3,0.1,-1.1,-1.1
2025-07-01,FR,France,0.9,1.7,-7.0,1.9,2.4,0.3,-1.1,-1.1
2025-09-01,FR,France,1.1,1.5,-4.3,2.0,2.2,0.1,-0.8999999999999999,-1.1
2025-11-01,FR,France,0.8,1.2,-4.4,1.7,1.9,-0.2,-1.2,-1.3
2025-12-01,FR,France,0.7,1.3,-6.7,1.9,1.8,0.0,-1.3,-1.2
2000-02-01,IT,Italy,2.4,2.0,10.2,0.7,2.7,1.5,0.3999999999999999,0.5
2000-04-01,IT,Italy,2.4,1.9,9.8,1.2,2.3,1.5,0.3999999999999999,0.7
2001-04-01,IT,Italy,3.0,2.4,6.6,3.4,3.0,1.8,1.0,0.2999999999999998
2001-09-01,IT,Italy,2.0,2.1,-3.0,4.3,3.2,1.1,0.0,-0.20000000000000018
2002-02-01,IT,Italy,2.5,3.0,-4.8,4.1,3.2,2.6,0.5,0.0
2002-03-01,IT,Italy,2.5,3.0,-4.9,3.9,3.2,2.4,0.5,0.0
2002-12-01,IT,Italy,3.0,3.2,0.8,3.1,3.4,2.7,1.0,0.7000000000000002
2003-05-01,IT,Italy,2.8,2.7,2.7,3.1,3.4,2.2,0.7999999999999998,0.9999999999999998
2003-07-01,IT,Italy,2.8,2.5,2.1,4.0,3.2,1.9,0.7999999999999998,0.8999999999999999
2003-10-01,IT,Italy,2.8,2.3,1.0,4.7,2.8,2.0,0.7999999999999998,0.7999999999999998
2003-12-01,IT,Italy,2.5,2.2,1.9,4.5,2.7,1.9,0.5,0.5
2004-03-01,IT,Italy,2.3,2.0,-1.6,4.9,2.4,1.5,0.2999999999999998,0.5999999999999999
2004-04-01,IT,Italy,2.4,2.1,-0.9,3.9,2.5,1.7,0.3999999999999999,0.2999999999999998
2004-05-01,IT,Italy,2.4,2.1,1.9,3.8,2.4,1.6,0.3999999999999999,-0.10000000000000009
2004-12-01,IT,Italy,2.3,2.3,5.4,1.1,2.9,1.7,0.2999999999999998,0.0
2005-01-01,IT,Italy,2.0,1.9,5.0,1.0,2.7,1.3,0.0,0.10000000000000009
2005-03-01,IT,Italy,2.2,2.2,7.0,0.6,2.7,1.4,0.20000000000000018,0.0
2005-06-01,IT,Italy,2.2,2.1,7.0,0.6,2.4,1.6,0.20000000000000018,0.20000000000000018
2005-10-01,IT,Italy,2.5,1.8,12.4,1.4,2.3,1.2,0.5,0.0
2006-01-01,IT,Italy,2.2,1.7,10.9,1.3,1.9,1.2,0.20000000000000018,-0.19999999999999973
2007-03-01,IT,Italy,2.0,1.8,1.7,2.7,1.8,2.0,0.0,0.10000000000000009
2007-12-01,IT,Italy,2.8,2.0,6.5,3.8,2.2,1.7,0.7999999999999998,-0.30000000000000027
2008-05-01,IT,Italy,3.8,2.1,13.0,5.5,2.5,1.7,1.7999999999999998,0.09999999999999964
2008-06-01,IT,Italy,4.0,2.2,14.7,5.7,2.6,1.7,2.0,0.10000000000000009
2008-08-01,IT,Italy,4.3,2.4,14.4,5.9,3.2,1.6,2.3,0.5
2008-10-01,IT,Italy,3.6,2.5,10.4,5.1,3.0,1.7,1.6,0.3999999999999999
2010-03-01,IT,Italy,1.4,1.5,2.4,0.3,2.1,0.9,-0.6000000000000001,-0.20000000000000018
2010-05-01,IT,Italy,1.5,1.5,5.6,-0.1,1.8,1.3,-0.5,-0.19999999999999996
2010-07-01,IT,Italy,1.8,1.8,5.4,0.3,2.2,1.2,-0.19999999999999996,0.10000000000000009
2010-08-01,IT,Italy,1.7,1.9,4.3,0.4,2.1,1.4,-0.30000000000000004,0.09999999999999987
2010-12-01,IT,Italy,2.1,1.7,7.6,1.1,1.6,1.8,0.10000000000000009,-0.10000000000000009
2011-03-01,IT,Italy,2.8,2.2,10.3,2.3,2.2,2.1,0.7999999999999998,0.09999999999999964
2011-08-01,IT,Italy,2.3,1.2,11.7,2.5,2.9,-1.5,0.2999999999999998,-0.20000000000000018
2012-07-01,IT,Italy,3.6,2.7,12.0,3.3,2.3,3.1,1.6,1.2000000000000002
2012-09-01,IT,Italy,3.4,1.9,15.9,3.3,1.9,1.8,1.4,0.7999999999999998
2012-12-01,IT,Italy,2.6,1.6,9.3,2.6,2.1,1.0,0.6000000000000001,0.3999999999999999
2013-05-01,IT,Italy,1.2,1.3,-2.3,2.5,1.9,0.7,-0.8,-0.19999999999999996
2013-09-01,IT,Italy,0.9,1.2,-2.5,1.7,1.5,0.7,-1.1,-0.20000000000000007
2013-12-01,IT,Italy,0.6,0.9,-2.2,1.3,0.9,0.9,-1.4,-0.20000000000000007
2014-02-01,IT,Italy,0.4,0.8,-3.3,0.7,1.1,0.2,-1.6,-0.29999999999999993
2014-05-01,IT,Italy,0.4,0.8,-1.1,-0.2,0.9,0.7,-1.6,-0.09999999999999998
2014-08-01,IT,Italy,-0.1,0.4,-3.6,-0.3,0.3,0.1,-2.1,-0.5
2014-10-01,IT,Italy,0.2,0.5,-2.5,0.0,0.6,0.5,-1.8,-0.2
2015-01-01,IT,Italy,-0.5,0.5,-9.1,0.0,0.4,0.2,-2.5,0.09999999999999998
2015-11-01,IT,Italy,0.1,0.7,-6.8,1.7,0.6,0.9,-1.9,0.0
2015-12-01,IT,Italy,0.1,0.5,-5.4,1.4,0.3,0.8,-1.9,-0.19999999999999998
2016-04-01,IT,Italy,-0.4,0.6,-8.2,0.0,0.5,0.8,-2.4,-0.10000000000000003
2017-01-01,IT,Italy,1.0,0.5,2.7,2.3,0.6,0.6,-1.0,-0.7
2018-01-01,IT,Italy,1.2,0.7,4.6,1.3,0.6,0.9,-0.8,-0.10000000000000009
2018-08-01,IT,Italy,1.6,0.6,7.8,2.3,1.2,0.0,-0.3999999999999999,-0.5
2019-02-01,IT,Italy,1.1,0.4,4.2,2.0,0.7,-0.1,-0.8999999999999999,-0.3999999999999999
2019-07-01,IT,Italy,0.3,0.4,-1.9,1.1,1.0,-0.8,-1.7,-0.7
2019-11-01,IT,Italy,0.2,0.7,-4.7,0.9,1.1,0.2,-1.8,-0.8
2020-02-01,IT,Italy,0.2,0.5,-3.4,0.6,1.0,0.0,-1.8,-1.0
2020-03-01,IT,Italy,0.1,0.6,-5.7,1.5,0.8,0.2,-1.9,-0.6
2021-03-01,IT,Italy,0.6,0.7,0.3,-0.1,1.0,0.2,-1.4,-0.7000000000000001
2021-08-01,IT,Italy,2.5,0.8,20.0,0.8,0.7,1.9,0.5,-0.5
2022-03-01,IT,Italy,6.8,1.8,51.5,5.0,2.0,1.8,4.8,-0.6000000000000005
2022-04-01,IT,Italy,6.3,2.2,40.0,5.5,2.4,2.1,4.3,-1.1000000000000005
2022-09-01,IT,Italy,9.4,4.4,45.0,10.2,4.4,4.4,7.4,-0.5
2023-08-01,IT,Italy,5.5,4.0,-0.2,9.1,4.0,4.3,3.5,0.2999999999999998
2023-11-01,IT,Italy,0.6,3.3,-24.6,5.6,3.8,2.5,-1.4,-1.7999999999999998
2024-01-01,IT,Italy,0.9,2.8,-20.7,5.4,3.2,1.8,-1.1,-1.9
2024-11-01,IT,Italy,1.5,2.0,-5.4,2.8,3.2,0.4,-0.5,-0.7000000000000002
2025-02-01,IT,Italy,1.7,1.5,0.6,2.4,2.6,-0.1,-0.30000000000000004,-0.5999999999999999
2025-04-01,IT,Italy,2.0,2.2,-0.7,3.0,3.4,0.3,0.0,-0.20000000000000018
2000-10-01,NL,Netherlands,3.2,1.5,18.1,2.8,1.4,1.6,1.2000000000000002,0.8000000000000003
2001-02-01,NL,Netherlands,5.0,3.7,13.1,5.6,3.9,3.4,3.0,3.0
2001-03-01,NL,Netherlands,5.0,3.7,10.3,7.0,3.9,3.6,3.0,2.8
2001-05-01,NL,Netherlands,5.5,3.9,11.0,8.2,4.2,3.6,3.5,2.4
2001-06-01,NL,Netherlands,5.1,4.2,7.0,7.5,4.5,3.7,3.0999999999999996,2.1999999999999997
2001-12-01,NL,Netherlands,5.1,4.7,5.7,6.7,5.0,4.2,3.0999999999999996,2.9999999999999996
2002-01-01,NL,Netherlands,4.9,4.7,1.1,7.3,5.4,3.8,2.9000000000000004,2.3000000000000003
2004-06-01,NL,Netherlands,1.5,1.4,7.1,-1.0,3.4,-1.0,-0.5,-0.8999999999999999
2004-08-01,NL,Netherlands,1.2,1.4,5.7,-2.1,3.1,-0.8,-0.8,-1.2
2004-09-01,NL,Netherlands,1.2,1.4,6.6,-2.6,3.2,-0.8,-0.8,-0.9000000000000001
2005-07-01,NL,Netherlands,1.5,0.7,12.1,-0.9,2.0,-1.0,-0.5,-0.6000000000000001
2005-08-01,NL,Netherlands,1.7,0.6,13.7,0.2,2.0,-1.4,-0.30000000000000004,-0.5000000000000002
2005-09-01,NL,Netherlands,1.7,0.6,15.8,-1.0,1.7,-0.9,-0.30000000000000004,-0.9000000000000001
2005-11-01,NL,Netherlands,1.6,0.6,11.8,0.8,1.8,-1.0,-0.3999999999999999,-0.6999999999999997
2005-12-01,NL,Netherlands,2.0,0.9,14.1,0.7,1.9,-0.4,0.0,-0.2999999999999998
2006-06-01,NL,Netherlands,1.8,0.9,9.5,1.2,1.0,0.6,-0.19999999999999996,-0.7
2006-07-01,NL,Netherlands,1.8,0.8,9.4,1.4,1.2,0.2,-0.19999999999999996,-0.5999999999999999
2006-09-01,NL,Netherlands,1.5,1.1,1.5,3.2,1.4,0.8,-0.5,-0.30000000000000004
2007-04-01,NL,Netherlands,1.9,1.8,3.6,1.5,1.8,1.9,-0.10000000000000009,0.0
2007-06-01,NL,Netherlands,1.8,1.6,4.3,1.2,2.2,0.9,-0.19999999999999996,-0.09999999999999987
2007-10-01,NL,Netherlands,1.6,1.0,5.0,2.3,1.5,0.3,-0.3999999999999999,-0.8999999999999999
2008-09-01,NL,Netherlands,2.8,1.1,9.0,6.1,2.4,-0.6,0.7999999999999998,-0.8000000000000003
2009-01-01,NL,Netherlands,1.7,1.1,0.3,5.4,2.3,-0.6,-0.30000000000000004,0.5999999999999999
2009-02-01,NL,Netherlands,1.9,1.1,1.1,5.4,2.5,-0.7,-0.10000000000000009,0.7
2009-03-01,NL,Netherlands,1.8,1.4,0.0,4.8,2.5,0.0,-0.19999999999999996,1.2000000000000002
2009-09-01,NL,Netherlands,0.0,1.4,-11.1,1.0,2.5,0.0,-2.0,0.3
2009-12-01,NL,Netherlands,0.7,1.0,0.3,-0.4,2.1,-0.5,-1.3,-0.20000000000000007
2010-02-01,NL,Netherlands,0.4,1.4,-4.9,-0.6,2.4,-0.1,-1.6,-0.4
2011-04-01,NL,Netherlands,2.1,1.2,7.7,2.3,1.8,0.5,0.10000000000000009,-0.6999999999999997
2011-10-01,NL,Netherlands,2.8,1.9,8.6,3.0,2.7,0.9,0.7999999999999998,-0.20000000000000018
2011-11-01,NL,Netherlands,2.6,1.6,7.8,3.1,2.1,1.0,0.6000000000000001,-0.3999999999999999
2012-04-01,NL,Netherlands,2.8,2.2,7.8,1.9,3.1,0.9,0.7999999999999998,0.19999999999999973
2013-01-01,NL,Netherlands,3.2,2.8,4.2,4.3,3.0,2.5,1.2000000000000002,1.2000000000000002
2013-03-01,NL,Netherlands,3.2,2.9,2.1,5.1,2.9,3.0,1.2000000000000002,1.5000000000000002
2013-04-01,NL,Netherlands,2.8,2.7,0.3,4.7,2.7,2.8,0.7999999999999998,1.5999999999999999
2014-01-01,NL,Netherlands,0.8,0.9,-1.8,2.0,1.2,0.5,-1.2,0.0
2014-06-01,NL,Netherlands,0.3,0.5,0.2,-0.4,1.1,-0.4,-1.7,-0.2
2014-12-01,NL,Netherlands,-0.1,0.6,-4.3,0.3,1.4,-0.8,-2.1,0.1
2015-02-01,NL,Netherlands,-0.5,0.3,-6.1,0.3,1.3,-1.5,-2.5,-0.2
2015-05-01,NL,Netherlands,0.7,1.4,-3.7,0.8,3.0,-1.0,-1.3,0.09999999999999998
2016-01-01,NL,Netherlands,0.2,0.6,-5.0,1.3,0.4,1.1,-1.8,-0.09999999999999998
2016-02-01,NL,Netherlands,0.3,1.2,-7.3,1.2,1.0,1.4,-1.7,0.4
2017-05-01,NL,Netherlands,0.7,0.2,2.0,2.1,0.9,-0.9,-1.3,-0.7
2017-06-01,NL,Netherlands,1.0,0.7,0.5,2.3,1.3,-0.3,-1.0,-0.30000000000000004
2017-10-01,NL,Netherlands,1.3,0.7,2.5,2.9,1.4,-0.4,-0.7,-0.09999999999999987
2018-03-01,NL,Netherlands,1.0,0.7,4.4,1.0,1.5,-0.6,-1.0,-0.3999999999999999
2018-12-01,NL,Netherlands,1.8,1.5,6.3,1.4,1.7,1.0,-0.19999999999999996,0.30000000000000004
2019-08-01,NL,Netherlands,3.1,2.7,4.5,4.2,3.6,1.5,1.1,2.1
2019-09-01,NL,Netherlands,2.7,2.2,4.2,4.1,3.0,1.0,0.7000000000000002,1.9000000000000001
2019-10-01,NL,Netherlands,2.8,2.4,3.9,4.2,3.4,0.8,0.7999999999999998,2.0999999999999996
2020-05-01,NL,Netherlands,1.1,2.2,-13.4,3.8,2.7,1.3,-0.8999999999999999,1.0
2020-06-01,NL,Netherlands,1.7,2.6,-10.7,4.1,3.1,1.8,-0.30000000000000004,1.4
2021-04-01,NL,Netherlands,1.7,1.3,9.5,0.1,1.0,1.8,-0.30000000000000004,0.09999999999999987
2021-06-01,NL,Netherlands,1.7,1.4,10.8,-1.0,1.3,1.7,-0.30000000000000004,-0.19999999999999996
2021-11-01,NL,Netherlands,5.9,2.6,46.4,1.4,2.3,2.9,3.9000000000000004,1.0
2022-01-01,NL,Netherlands,7.6,2.7,58.4,4.2,2.1,3.5,5.6,2.5
2022-06-01,NL,Netherlands,9.9,4.0,59.7,9.6,3.0,5.4,7.9,1.3000000000000007
2022-07-01,NL,Netherlands,11.6,5.0,68.4,10.1,4.8,5.2,9.6,2.6999999999999993
2022-10-01,NL,Netherlands,16.8,6.8,99.7,11.5,6.1,7.8,14.8,6.200000000000001
2023-04-01,NL,Netherlands,5.8,7.9,-22.2,13.3,7.3,8.3,3.8,-1.2000000000000002
2023-06-01,NL,Netherlands,6.4,7.1,-16.3,12.6,6.8,7.2,4.4,0.9000000000000004
2023-07-01,NL,Netherlands,5.3,7.2,-21.4,11.6,7.3,6.1,3.3,0.0
2023-09-01,NL,Netherlands,-0.3,5.1,-38.2,10.0,5.4,4.4,-2.3,-4.6
2024-02-01,NL,Netherlands,2.7,2.8,1.1,2.7,4.9,-0.5,0.7000000000000002,0.10000000000000009
2024-03-01,NL,Netherlands,3.1,3.1,3.7,2.8,5.3,-0.2,1.1,0.7000000000000002
2024-05-01,NL,Netherlands,2.7,2.5,4.0,3.0,5.2,-1.8,0.7000000000000002,0.10000000000000009
2024-07-01,NL,Netherlands,3.5,3.4,0.0,5.3,5.8,-0.7,1.5,0.8999999999999999
2024-09-01,NL,Netherlands,3.3,3.6,-6.2,6.0,5.6,0.5,1.2999999999999998,1.5999999999999999
2025-03-01,NL,Netherlands,3.4,3.3,-3.3,7.1,4.4,1.5,1.4,1.1999999999999997
2000-05-01,U2,Euro Area,1.8,0.8,11.9,0.8,1.2,0.4,-0.19999999999999996,0.0
2000-09-01,U2,Euro Area,2.4,1.0,15.2,2.1,1.3,0.5,0.3999999999999999,0.0
2001-01-01,U2,Euro Area,2.0,1.2,7.2,2.8,1.9,0.2,0.0,0.0
2001-10-01,U2,Euro Area,2.2,2.2,-3.0,5.0,2.8,1.4,0.20000000000000018,0.0
2002-04-01,U2,Euro Area,2.4,2.4,-0.5,3.6,2.9,1.7,0.3999999999999999,0.0
2002-05-01,U2,Euro Area,2.1,2.5,-2.8,2.7,3.3,1.6,0.10000000000000009,0.0
2002-11-01,U2,Euro Area,2.3,2.3,2.4,2.3,3.1,1.2,0.2999999999999998,0.0
2003-02-01,U2,Euro Area,2.4,1.9,7.6,2.0,2.7,0.7,0.3999999999999999,0.0
2003-03-01,U2,Euro Area,2.4,1.8,7.5,2.3,2.6,0.8,0.3999999999999999,0.0
2003-04-01,U2,Euro Area,2.1,2.0,2.2,2.3,2.9,0.8,0.10000000000000009,0.0
2004-10-01,U2,Euro Area,2.4,1.9,9.7,1.2,2.6,0.8,0.3999999999999999,0.0
2005-02-01,U2,Euro Area,2.1,1.4,7.7,1.9,2.4,0.2,0.10000000000000009,0.0
2006-08-01,U2,Euro Area,2.3,1.4,8.1,2.9,1.9,0.6,0.2999999999999998,0.0
2006-10-01,U2,Euro Area,1.6,1.5,-0.5,3.0,2.1,0.7,-0.3999999999999999,0.0
2006-11-01,U2,Euro Area,1.8,1.5,2.1,3.0,2.1,0.7,-0.19999999999999996,0.0
2006-12-01,U2,Euro Area,1.9,1.5,2.9,2.7,2.1,0.8,-0.10000000000000009,0.0
2007-01-01,U2,Euro Area,1.8,1.7,0.9,2.8,2.3,0.8,-0.19999999999999996,0.0
2008-02-01,U2,Euro Area,3.3,1.8,10.4,5.2,2.5,0.8,1.2999999999999998,0.0
2008-07-01,U2,Euro Area,4.1,1.7,17.1,6.1,2.6,0.4,2.0999999999999996,0.0
2008-11-01,U2,Euro Area,2.1,1.9,0.7,3.7,2.7,0.8,0.10000000000000009,0.0
2009-06-01,U2,Euro Area,-0.1,1.4,-11.7,0.7,2.0,0.6,-2.1,0.0
2009-08-01,U2,Euro Area,-0.2,1.3,-10.2,-0.1,1.9,0.5,-2.2,0.0
2009-10-01,U2,Euro Area,-0.1,1.2,-8.5,-0.4,1.8,0.3,-2.1,0.0
2010-04-01,U2,Euro Area,1.6,0.9,9.1,0.8,1.2,0.4,-0.3999999999999999,0.0
